# Date: 2018-08-21
# Curated Ensembl Gene IDs based extensive pseudogene check
# Some outdated IDs were also remvoed or replaced
ORIGINAL_ENSEMBL	ORIGINAL_ENTREZ	ORIGINAL_NAME	UPDATED_ENSEMBL_IDS	FINAL_ENSEMBL_IDS	NOTES
ENSG00000157103	6529	SLC6A1	ENSG00000157103	ENSG00000157103	
ENSG00000157106	23049	SMG1	ENSG00000157106	ENSG00000157106	
ENSG00000157184	1376	CPT2	ENSG00000157184	ENSG00000157184	
ENSG00000157326	10901	DHRS4	ENSG00000157326	ENSG00000157326	
ENSG00000157350	6483	ST3GAL2	ENSG00000157350	ENSG00000157350	
ENSG00000157353	197258	FUK	ENSG00000157353	ENSG00000157353	
ENSG00000157399	415	ARSE	ENSG00000157399	ENSG00000157399	
ENSG00000157404	3815	KIT	ENSG00000157404	ENSG00000157404	
ENSG00000157426	132949	AASDH	ENSG00000157426	ENSG00000157426	
ENSG00000157540	1859	DYRK1A	ENSG00000157540	ENSG00000157540	
ENSG00000157593	347734	SLC35B2	ENSG00000157593	ENSG00000157593	
ENSG00000157680	9162	DGKI	ENSG00000157680	ENSG00000157680	
ENSG00000157764	673	BRAF	ENSG00000157764	ENSG00000157764	
ENSG00000157765	10568	SLC34A2	ENSG00000157765	ENSG00000157765	
ENSG00000157881	55229	PANK4	ENSG00000157881	ENSG00000157881	
ENSG00000158006	5051	PAFAH2	ENSG00000158006	ENSG00000158006	
ENSG00000158008	2134	EXTL1	ENSG00000158008	ENSG00000158008	
ENSG00000158019	9577	BRE	ENSG00000158019	ENSG00000158019	
ENSG00000158022	84676	TRIM63	ENSG00000158022	ENSG00000158022	
ENSG00000158050	1844	DUSP2	ENSG00000158050	ENSG00000158050	
ENSG00000158079	138639	PTPDC1	ENSG00000158079	ENSG00000158079	
ENSG00000158089	79623	GALNT14	ENSG00000158089	ENSG00000158089	
ENSG00000158104	3242	HPD	ENSG00000158104	ENSG00000158104	
ENSG00000158125	7498	XDH	ENSG00000158125	ENSG00000158125	
ENSG00000158161	2140	EYA3	ENSG00000158161	ENSG00000158161	
ENSG00000158296	64849	SLC13A3	ENSG00000158296	ENSG00000158296	
ENSG00000158402	995	CDC25C	ENSG00000158402	ENSG00000158402	
ENSG00000158467	23382	AHCYL2	ENSG00000158467	ENSG00000158467	
ENSG00000158470	9334	B4GALT5	ENSG00000158470	ENSG00000158470	
ENSG00000158516	1358	CPA2	ENSG00000158516	ENSG00000158516	
ENSG00000158525	93979	CPA5	ENSG00000158525	ENSG00000158525	
ENSG00000158571	5207	PFKFB1	ENSG00000158571	ENSG00000158571	
ENSG00000158578	212	ALAS2	ENSG00000158578	ENSG00000158578	
ENSG00000158623	26958	COPG2	ENSG00000158623	ENSG00000158623	
ENSG00000158669	137964	AGPAT6	ENSG00000158669	ENSG00000158669	
ENSG00000158716	54935	DUSP23	ENSG00000158716	ENSG00000158716	
ENSG00000158786	64600	PLA2G2F	ENSG00000158786	ENSG00000158786	
ENSG00000158825	978	CDA	ENSG00000158825	ENSG00000158825	
ENSG00000158828	65018	PINK1	ENSG00000158828	ENSG00000158828	
ENSG00000158850	8703	B4GALT3	ENSG00000158850	ENSG00000158850	
ENSG00000158864	4720	NDUFS2	ENSG00000158864	ENSG00000158864	
ENSG00000158865	115584	SLC5A11	ENSG00000158865	ENSG00000158865	
ENSG00000158874	336	APOA2	ENSG00000158874	ENSG00000158874	
ENSG00000159063	79053	ALG8	ENSG00000159063	ENSG00000159063	
ENSG00000159082	8867	SYNJ1	ENSG00000159082	ENSG00000159082	
ENSG00000159131	2618	GART	ENSG00000159131	ENSG00000159131	
ENSG00000159199	516	ATP5G1	ENSG00000159199	ENSG00000159199	
ENSG00000159202	65264	UBE2Z	ENSG00000159202	ENSG00000159202	
ENSG00000159228	873	CBR1	ENSG00000159228	ENSG00000159228	
ENSG00000159231	874	CBR3	ENSG00000159231	ENSG00000159231	
ENSG00000159267	3141	HLCS	ENSG00000159267	ENSG00000159267	
ENSG00000159322	83440	ADPGK	ENSG00000159322	ENSG00000159322	
ENSG00000159337	283748	PLA2G4D	ENSG00000159337	ENSG00000159337	
ENSG00000159339	23569	PADI4	ENSG00000159339	ENSG00000159339	
ENSG00000159348	51706	CYB5R1	ENSG00000159348	ENSG00000159348	
ENSG00000159398	221223	CES5A	ENSG00000159398	ENSG00000159398	
ENSG00000159399	3099	HK2	ENSG00000159399	ENSG00000159399	
ENSG00000159423	8659	ALDH4A1	ENSG00000159423	ENSG00000159423	
ENSG00000159433	57519	STARD9	ENSG00000159433	ENSG00000159433	
ENSG00000159459	197131	UBR1	ENSG00000159459	ENSG00000159459	
ENSG00000159461	267	AMFR	ENSG00000159461	ENSG00000159461	
ENSG00000159495	116179	TGM7	ENSG00000159495	ENSG00000159495	
ENSG00000159527	114771	PGLYRP3	ENSG00000159527	ENSG00000159527	
ENSG00000159593	8883	NAE1	ENSG00000159593	ENSG00000159593	
ENSG00000159640	1636	ACE	ENSG00000159640	ENSG00000159640	
ENSG00000159650	131669	UROC1	ENSG00000159650	ENSG00000159650	
ENSG00000159692	1487	CTBP1	ENSG00000159692	ENSG00000159692	
ENSG00000159714	29800	ZDHHC1	ENSG00000159714	ENSG00000159714	
ENSG00000159720	9114	ATP6V0D1	ENSG00000159720	ENSG00000159720	
ENSG00000159792	5681	PSKH1	ENSG00000159792	ENSG00000159792	
ENSG00000159899	4882	NPR2	ENSG00000159899	ENSG00000159899	
ENSG00000159921	10020	GNE	ENSG00000159921	ENSG00000159921	
ENSG00000160075	29101	SSU72	ENSG00000160075	ENSG00000160075	
ENSG00000160087	118424	UBE2J2	ENSG00000160087	ENSG00000160087	
ENSG00000160145	8997	KALRN	ENSG00000160145	ENSG00000160145	
ENSG00000160179	9619	ABCG1	ENSG00000160179	ENSG00000160179	
ENSG00000160190	54020	SLC37A1	ENSG00000160190	ENSG00000160190	
ENSG00000160191	5152	PDE9A	ENSG00000160191	ENSG00000160191	
ENSG00000160194	4731	NDUFV3	ENSG00000160194	ENSG00000160194	
ENSG00000160200	875	CBS	ENSG00000160200	ENSG00000160200	
ENSG00000160209	8566	PDXK	ENSG00000160209	ENSG00000160209	
ENSG00000160211	2539	G6PD	ENSG00000160211	ENSG00000160211	
ENSG00000160216	56894	AGPAT3	ENSG00000160216	ENSG00000160216	
ENSG00000160226	755	C21orf2	ENSG00000160226	ENSG00000160226	
ENSG00000160282	10841	FTCD	ENSG00000160282	ENSG00000160282	
ENSG00000160285	4047	LSS	ENSG00000160285	ENSG00000160285	
ENSG00000160310	3275	PRMT2	ENSG00000160310	ENSG00000160310	
ENSG00000160326	11182	SLC2A6	ENSG00000160326	ENSG00000160326	
ENSG00000160408	30815	ST6GALNAC6	ENSG00000160408	ENSG00000160408	
ENSG00000160439	112724	RDH13	ENSG00000160439	ENSG00000160439	
ENSG00000160446	84885	ZDHHC12	ENSG00000160446	ENSG00000160446	
ENSG00000160447	29941	PKN3	ENSG00000160447	ENSG00000160447	
ENSG00000160469	84446	BRSK1	ENSG00000160469	ENSG00000160469	
ENSG00000160471	125965	COX6B2	ENSG00000160471	ENSG00000160471	
ENSG00000160539	84814	PPAPDC3	ENSG00000160539	ENSG00000160539	
ENSG00000160551	57551	TAOK1	ENSG00000160551	ENSG00000160551	
ENSG00000160584	23387	SIK3	ENSG00000160584	ENSG00000160584	
ENSG00000160602	284086	NEK8	ENSG00000160602	ENSG00000160602	
ENSG00000160688	80308	FLAD1	ENSG00000160688	ENSG00000160688	
ENSG00000160714	55585	UBE2Q1	ENSG00000160714	ENSG00000160714	
ENSG00000160752	2224	FDPS	ENSG00000160752	ENSG00000160752	
ENSG00000160867	2264	FGFR4	ENSG00000160867	ENSG00000160867	
ENSG00000160868	1576	CYP3A4	ENSG00000160868	ENSG00000160868	
ENSG00000160870	1551	CYP3A7	ENSG00000160870	ENSG00000160870	
ENSG00000160882	1584	CYP11B1	ENSG00000160882	ENSG00000160882	
ENSG00000160883	3101	HK3	ENSG00000160883	ENSG00000160883	
ENSG00000160957	9401	RECQL4	ENSG00000160957	ENSG00000160957	
ENSG00000161013	11282	MGAT4B	ENSG00000161013	ENSG00000161013	
ENSG00000161031	114770	PGLYRP2	ENSG00000161031	ENSG00000161031	
ENSG00000161133	373856	USP41	ENSG00000161133	ENSG00000161133	
ENSG00000161217	5130	PCYT1A	ENSG00000161217	ENSG00000161217	
ENSG00000161267	622	BDH1	ENSG00000161267	ENSG00000161267	
ENSG00000161281	1346	COX7A1	ENSG00000161281	ENSG00000161281	
ENSG00000161326	11072	DUSP14	ENSG00000276023	ENSG00000276023	Updated Ensembl ID
ENSG00000161513	2232	FDXR	ENSG00000161513	ENSG00000161513	
ENSG00000161533	51	ACOX1	ENSG00000161533	ENSG00000161533	
ENSG00000161653	162417	NAGS	ENSG00000161653	ENSG00000161653	
ENSG00000161714	113026	PLCD3	ENSG00000161714	ENSG00000161714	
ENSG00000161798	362	AQP5	ENSG00000161798	ENSG00000161798	
ENSG00000161860	256126	SYCE2	ENSG00000161860	ENSG00000161860	
ENSG00000161896	117283	IP6K3	ENSG00000161896	ENSG00000161896	
ENSG00000161905	246	ALOX15	ENSG00000161905	ENSG00000161905	
ENSG00000161980	51728	POLR3K	ENSG00000161980	ENSG00000161980	
ENSG00000162040	64711	HS3ST6	ENSG00000162040	ENSG00000162040	
ENSG00000162066	51005	AMDHD2	ENSG00000162066	ENSG00000162066	
ENSG00000162104	115	ADCY9	ENSG00000162104	ENSG00000162104	
ENSG00000162139	10825	NEU3	ENSG00000162139	ENSG00000162139	
ENSG00000162174	80150	ASRGL1	ENSG00000162174	ENSG00000162174	
ENSG00000162298	84447	SYVN1	ENSG00000162298	ENSG00000162298	
ENSG00000162302	8986	RPS6KA4	ENSG00000162302	ENSG00000162302	
ENSG00000162365	284541	CYP4A22	ENSG00000162365	ENSG00000162365	
ENSG00000162368	51727	CMPK1	ENSG00000162368	ENSG00000162368	
ENSG00000162383	6512	SLC1A7	ENSG00000162383	ENSG00000162383	
ENSG00000162396	25973	PARS2	ENSG00000162396	ENSG00000162396	
ENSG00000162402	23358	USP24	ENSG00000162402	ENSG00000162402	
ENSG00000162407	8613	PPAP2B	ENSG00000162407	ENSG00000162407	
ENSG00000162408	79707	NOL9	ENSG00000162408	ENSG00000162408	
ENSG00000162409	5563	PRKAA2	ENSG00000162409	ENSG00000162409	
ENSG00000162433	205	AK4	ENSG00000162433	ENSG00000162433	
ENSG00000162434	3716	JAK1	ENSG00000162434	ENSG00000162434	
ENSG00000162482	22977	AKR7A3	ENSG00000162482	ENSG00000162482	
ENSG00000162496	9249	DHRS3	ENSG00000162496	ENSG00000162496	
ENSG00000162526	81629	TSSK3	ENSG00000162526	ENSG00000162526	
ENSG00000162551	249	ALPL	ENSG00000162551	ENSG00000162551	
ENSG00000162571	254173	TTLL10	ENSG00000162571	ENSG00000162571	
ENSG00000162607	7398	USP1	ENSG00000162607	ENSG00000162607	
ENSG00000162623	127253	TYW3	ENSG00000162623	ENSG00000162623	
ENSG00000162630	8707	B3GALT2	ENSG00000162630	ENSG00000162630	
ENSG00000162669	164045	HFM1	ENSG00000162669	ENSG00000162669	
ENSG00000162688	178	AGL	ENSG00000162688	ENSG00000162688	
ENSG00000162694	2135	EXTL2	ENSG00000162694	ENSG00000162694	
ENSG00000162695	148867	SLC30A7	ENSG00000162695	ENSG00000162695	
ENSG00000162733	4921	DDR2	ENSG00000162733	ENSG00000162733	
ENSG00000162813	10380	BPNT1	ENSG00000162813	ENSG00000162813	
ENSG00000162836	51205	ACP6	ENSG00000162836	ENSG00000162836	
ENSG00000162851	64216	TFB2M	ENSG00000162851	ENSG00000162851	
ENSG00000162882	23498	HAAO	ENSG00000162882	ENSG00000162882	
ENSG00000162885	148789	B3GALNT2	ENSG00000162885	ENSG00000162885	
ENSG00000162889	9261	MAPKAPK2	ENSG00000162889	ENSG00000162889	
ENSG00000162999	142679	DUSP19	ENSG00000162999	ENSG00000162999	
ENSG00000163002	129401	NUP35	ENSG00000163002	ENSG00000163002	
ENSG00000163012	151112	ZSWIM2	ENSG00000163012	ENSG00000163012	
ENSG00000163082	130367	SGPP2	ENSG00000163082	ENSG00000163082	
ENSG00000163104	56916	SMARCAD1	ENSG00000163104	ENSG00000163104	
ENSG00000163106	27306	HPGDS	ENSG00000163106	ENSG00000163106	
ENSG00000163114	5161	PDHA2	ENSG00000163114	ENSG00000163114	
ENSG00000163131	1520	CTSS	ENSG00000163131	ENSG00000163131	
ENSG00000163161	2071	ERCC3	ENSG00000163161	ENSG00000163161	
ENSG00000163162	284996	RNF149	ENSG00000163162	ENSG00000163162	
ENSG00000163214	90957	DHX57	ENSG00000163214	ENSG00000163214	
ENSG00000163218	57115	PGLYRP4	ENSG00000163218	ENSG00000163218	
ENSG00000163281	132789	GNPDA2	ENSG00000163281	ENSG00000163281	
ENSG00000163283	250	ALPP	ENSG00000163283	ENSG00000163283	
ENSG00000163286	251	ALPPL2	ENSG00000163286	ENSG00000163286	
ENSG00000163295	248	ALPI	ENSG00000163295	ENSG00000163295	
ENSG00000163344	10654	PMVK	ENSG00000163344	ENSG00000163344	
ENSG00000163349	204851	HIPK1	ENSG00000163349	ENSG00000163349	
ENSG00000163352	55891	LENEP	ENSG00000163352	ENSG00000163352	
ENSG00000163389	56983	POGLUT1	ENSG00000163389	ENSG00000163389	
ENSG00000163393	55356	SLC22A15	ENSG00000163393	ENSG00000163393	
ENSG00000163399	476	ATP1A1	ENSG00000163399	ENSG00000163399	
ENSG00000163406	6565	SLC15A2	ENSG00000163406	ENSG00000163406	
ENSG00000163481	64320	RNF25	ENSG00000163481	ENSG00000163481	
ENSG00000163482	27148	STK36	ENSG00000163482	ENSG00000163482	
ENSG00000163513	7048	TGFBR2	ENSG00000163513	ENSG00000163513	
ENSG00000163521	79411	GLB1L	ENSG00000163521	ENSG00000163521	
ENSG00000163527	201595	STT3B	ENSG00000163527	ENSG00000163527	
ENSG00000163541	8802	SUCLG1	ENSG00000163541	ENSG00000163541	
ENSG00000163545	81788	NUAK2	ENSG00000163545	ENSG00000163545	
ENSG00000163558	5584	PRKCI	ENSG00000163558	ENSG00000163558	
ENSG00000163581	6514	SLC2A2	ENSG00000163581	ENSG00000163581	
ENSG00000163586	2168	FABP1	ENSG00000163586	ENSG00000163586	
ENSG00000163590	151742	PPM1L	ENSG00000163590	ENSG00000163590	
ENSG00000163624	1040	CDS1	ENSG00000163624	ENSG00000163624	
ENSG00000163629	5783	PTPN13	ENSG00000163629	ENSG00000163629	
ENSG00000163644	152926	PPM1K	ENSG00000163644	ENSG00000163644	
ENSG00000163655	8833	GMPS	ENSG00000163655	ENSG00000163655	
ENSG00000163659	25976	TIPARP	ENSG00000163659	ENSG00000163659	
ENSG00000163684	11102	RPP14	ENSG00000163684	ENSG00000163684	
ENSG00000163686	57406	ABHD6	ENSG00000163686	ENSG00000163686	
ENSG00000163719	64419	MTMR14	ENSG00000163719	ENSG00000163719	
ENSG00000163738	441024	MTHFD2L	ENSG00000163738	ENSG00000163738	
ENSG00000163743	25898	RCHY1	ENSG00000163743	ENSG00000163743	
ENSG00000163751	1359	CPA3	ENSG00000163751	ENSG00000163751	
ENSG00000163754	2992	GYG1	ENSG00000163754	ENSG00000163754	
ENSG00000163755	84343	HPS3	ENSG00000163755	ENSG00000163755	
ENSG00000163785	6259	RYK	ENSG00000163785	ENSG00000163785	
ENSG00000163788	54861	SNRK	ENSG00000163788	ENSG00000163788	
ENSG00000163803	151056	PLB1	ENSG00000163803	ENSG00000163803	
ENSG00000163810	7047	TGM4	ENSG00000163810	ENSG00000163810	
ENSG00000163812	51304	ZDHHC3	ENSG00000163812	ENSG00000163812	
ENSG00000163817	54716	SLC6A20	ENSG00000163817	ENSG00000163817	
ENSG00000163864	349565	NMNAT3	ENSG00000163864	ENSG00000163864	
ENSG00000163882	5437	POLR2H	ENSG00000163882	ENSG00000163882	
ENSG00000163902	6184	RPN1	ENSG00000163902	ENSG00000163902	
ENSG00000163931	7086	TKT	ENSG00000163931	ENSG00000163931	
ENSG00000163932	5580	PRKCD	ENSG00000163932	ENSG00000163932	
ENSG00000163958	131540	ZDHHC19	ENSG00000163958	ENSG00000163958	
ENSG00000163959	200931	SLC51A	ENSG00000163959	ENSG00000163959	
ENSG00000163964	54965	PIGX	ENSG00000163964	ENSG00000163964	
ENSG00000164023	166929	SGMS2	ENSG00000164023	ENSG00000164023	
ENSG00000164039	56898	BDH2	ENSG00000164039	ENSG00000164039	
ENSG00000164045	993	CDC25A	ENSG00000164045	ENSG00000164045	
ENSG00000164068	63891	RNF123	ENSG00000164068	ENSG00000164068	
ENSG00000164078	4486	MST1R	ENSG00000164078	ENSG00000164078	
ENSG00000164080	23132	RAD54L2	ENSG00000164080	ENSG00000164080	
ENSG00000164086	1849	DUSP7	ENSG00000164086	ENSG00000164086	
ENSG00000164088	132160	PPM1M	ENSG00000164088	ENSG00000164088	
ENSG00000164089	64850	AGXT2L1	ENSG00000164089	ENSG00000164089	
ENSG00000164100	9348	NDST3	ENSG00000164100	ENSG00000164100	
ENSG00000164116	2982	GUCY1A3	ENSG00000164116	ENSG00000164116	
ENSG00000164120	3248	HPGD	ENSG00000164120	ENSG00000164120	
ENSG00000164134	80155	NAA15	ENSG00000164134	ENSG00000164134	
ENSG00000164169	90826	PRMT10	ENSG00000164169	ENSG00000164169	
ENSG00000164172	4338	MOCS2	ENSG00000164172	ENSG00000164172	
ENSG00000164181	79993	ELOVL7	ENSG00000164181	ENSG00000164181	
ENSG00000164197	285671	RNF180	ENSG00000164197	ENSG00000164197	
ENSG00000164211	134429	STARD4	ENSG00000164211	ENSG00000164211	
ENSG00000164258	4724	NDUFS4	ENSG00000164258	ENSG00000164258	
ENSG00000164294	493869	GPX8	ENSG00000164294	ENSG00000164294	
ENSG00000164303	133121	ENPP6	ENSG00000164303	ENSG00000164303	
ENSG00000164329	167153	PAPD4	ENSG00000164329	ENSG00000164329	
ENSG00000164332	134510	UBLCP1	ENSG00000164332	ENSG00000164332	
ENSG00000164347	84340	GFM2	ENSG00000164347	ENSG00000164347	
ENSG00000164363	348932	SLC6A18	ENSG00000164363	ENSG00000164363	
ENSG00000164398	23305	ACSL6	ENSG00000164398	ENSG00000164398	
ENSG00000164405	27089	UQCRQ	ENSG00000164405	ENSG00000164405	
ENSG00000164414	10559	SLC35A1	ENSG00000164414	ENSG00000164414	
ENSG00000164434	2173	FABP7	ENSG00000164434	ENSG00000164434	
ENSG00000164494	57107	PDSS2	ENSG00000164494	ENSG00000164494	
ENSG00000164535	221955	DAGLB	ENSG00000164535	ENSG00000164535	
ENSG00000164543	9263	STK17A	ENSG00000164543	ENSG00000164543	
ENSG00000164574	55568	GALNT10	ENSG00000164574	ENSG00000164574	
ENSG00000164638	222962	SLC29A4	ENSG00000164638	ENSG00000164638	
ENSG00000164663	25862	USP49	ENSG00000164663	ENSG00000164663	
ENSG00000164687	2171	FABP5	ENSG00000164687	ENSG00000164687	
ENSG00000164707	26266	SLC13A4	ENSG00000164707	ENSG00000164707	
ENSG00000164708	5224	PGAM2	ENSG00000164708	ENSG00000164708	
ENSG00000164715	22853	LMTK2	ENSG00000164715	ENSG00000164715	
ENSG00000164733	1508	CTSB	ENSG00000164733	ENSG00000164733	
ENSG00000164742	107	ADCY1	ENSG00000164742	ENSG00000164742	
ENSG00000164776	5260	PHKG1	ENSG00000164776	ENSG00000164776	
ENSG00000164867	4846	NOS3	ENSG00000164867	ENSG00000164867	
ENSG00000164879	761	CA3	ENSG00000164879	ENSG00000164879	
ENSG00000164885	1020	CDK5	ENSG00000164885	ENSG00000164885	
ENSG00000164889	6522	SLC4A2	ENSG00000164889	ENSG00000164889	
ENSG00000164896	10922	FASTK	ENSG00000164896	ENSG00000164896	
ENSG00000164904	501	ALDH7A1	ENSG00000164904	ENSG00000164904	
ENSG00000164919	1345	COX6C	ENSG00000164919	ENSG00000164919	
ENSG00000164951	54704	PDP1	ENSG00000164951	ENSG00000164951	
ENSG00000164978	318	NUDT2	ENSG00000164978	ENSG00000164978	
ENSG00000165025	6850	SYK	ENSG00000165025	ENSG00000165025	
ENSG00000165029	19	ABCA1	ENSG00000165029	ENSG00000165029	
ENSG00000165055	55798	METTL2B	ENSG00000165055	ENSG00000165055	
ENSG00000165059	5568	PRKACG	ENSG00000165059	ENSG00000165059	
ENSG00000165060	2395	FXN	ENSG00000165060	ENSG00000165060	
ENSG00000165078	57094	CPA6	ENSG00000165078	ENSG00000165078	
ENSG00000165092	216	ALDH1A1	ENSG00000165092	ENSG00000165092	
ENSG00000165102	138050	HGSNAT	ENSG00000165102	ENSG00000165102	
ENSG00000165140	2203	FBP1	ENSG00000165140	ENSG00000165140	
ENSG00000165195	5277	PIGA	ENSG00000165195	ENSG00000165195	
ENSG00000165238	65268	WNK2	ENSG00000165238	ENSG00000165238	
ENSG00000165264	4712	NDUFB6	ENSG00000165264	ENSG00000165264	
ENSG00000165269	364	AQP7	ENSG00000165269	ENSG00000165269	
ENSG00000165272	360	AQP3	ENSG00000165272	ENSG00000165272	
ENSG00000165275	158234	TRMT10B	ENSG00000165275	ENSG00000165275	
ENSG00000165282	84720	PIGO	ENSG00000165282	ENSG00000165282	
ENSG00000165304	9833	MELK	ENSG00000165304	ENSG00000165304	
ENSG00000165338	143279	HECTD2	ENSG00000165338	ENSG00000165338	
ENSG00000165349	84889	SLC7A3	ENSG00000165349	ENSG00000165349	
ENSG00000165392	7486	WRN	ENSG00000165392	ENSG00000165392	
ENSG00000165406	220972	MARCH8	ENSG00000165406	ENSG00000165406	
ENSG00000165434	283209	PGM2L1	ENSG00000165434	ENSG00000165434	
ENSG00000165449	220963	SLC16A9	ENSG00000165449	ENSG00000165449	
ENSG00000165458	3636	INPPL1	ENSG00000165458	ENSG00000165458	
ENSG00000165526	84881	RPUSD4	ENSG00000165526	ENSG00000165526	
ENSG00000165591	158584	FAAH2	ENSG00000165591	ENSG00000165591	
ENSG00000165609	11164	NUDT5	ENSG00000165609	ENSG00000165609	
ENSG00000165629	509	ATP5C1	ENSG00000165629	ENSG00000165629	
ENSG00000165644	118881	COMTD1	ENSG00000165644	ENSG00000165644	
ENSG00000165646	6571	SLC18A2	ENSG00000165646	ENSG00000165646	
ENSG00000165671	64324	NSD1	ENSG00000165671	ENSG00000165671	
ENSG00000165672	10935	PRDX3	ENSG00000165672	ENSG00000165672	
ENSG00000165688	23203	PMPCA	ENSG00000165688	ENSG00000165688	
ENSG00000165695	158067	AK8	ENSG00000165695	ENSG00000165695	
ENSG00000165704	3251	HPRT1	ENSG00000165704	ENSG00000165704	
ENSG00000165731	5979	RET	ENSG00000165731	ENSG00000165731	
ENSG00000165732	9188	DDX21	ENSG00000165732	ENSG00000165732	
ENSG00000165752	282974	STK32C	ENSG00000165752	ENSG00000165752	
ENSG00000165782	90809	TMEM55B	ENSG00000165782	ENSG00000165782	
ENSG00000165792	64745	METTL17	ENSG00000165792	ENSG00000165792	
ENSG00000165794	29986	SLC39A2	ENSG00000165794	ENSG00000165794	
ENSG00000165819	56339	METTL3	ENSG00000165819	ENSG00000165819	
ENSG00000165841	1557	CYP2C19	ENSG00000165841	ENSG00000165841	
ENSG00000165862	5408	PNLIPRP2	ENSG00000266200	ENSG00000266200	pancreatic lipase related protein 2 (gene/pseudogene) [polymorphic pseudogene]
ENSG00000165970	9152	SLC6A5	ENSG00000165970	ENSG00000165970	
ENSG00000165996	9200	PTPLA	ENSG00000165996	ENSG00000165996	
ENSG00000166016	25841	ABTB2	ENSG00000166016	ENSG00000166016	
ENSG00000166035	3990	LIPC	ENSG00000166035	ENSG00000166035	
ENSG00000166123	84706	GPT2	ENSG00000166123	ENSG00000166123	
ENSG00000166135	55662	HIF1AN	ENSG00000166135	ENSG00000166135	
ENSG00000166136	4714	NDUFB8	ENSG00000166136	ENSG00000166136	
ENSG00000166157	7179	TPTE	ENSG00000274391	ENSG00000274391	Updated Ensembl ID
ENSG00000166165	1152	CKB	ENSG00000166165	ENSG00000166165	
ENSG00000166169	27343	POLL	ENSG00000166169	ENSG00000166169	
ENSG00000166183	374569	ASPG	ENSG00000166183	ENSG00000166183	
ENSG00000166224	8879	SGPL1	ENSG00000166224	ENSG00000166224	
ENSG00000166228	5092	PCBD1	ENSG00000166228	ENSG00000166228	
ENSG00000166262	196951	FAM227B	ENSG00000166262	ENSG00000166262	
ENSG00000166311	6609	SMPD1	ENSG00000166311	ENSG00000166311	
ENSG00000166333	3611	ILK	ENSG00000166333	ENSG00000166333	
ENSG00000166340	1200	TPP1	ENSG00000166340	ENSG00000166340	
ENSG00000166349	5896	RAG1	ENSG00000166349	ENSG00000166349	
ENSG00000166377	374868	ATP9B	ENSG00000166377	ENSG00000166377	
ENSG00000166391	80168	MOGAT2	ENSG00000166391	ENSG00000166391	
ENSG00000166394	51700	CYB5R2	ENSG00000166394	ENSG00000166394	
ENSG00000166411	3419	IDH3A	ENSG00000166411	ENSG00000166411	
ENSG00000166428	122618	PLD4	ENSG00000166428	ENSG00000166428	
ENSG00000166479	54495	TMX3	ENSG00000166479	ENSG00000166479	
ENSG00000166483	7465	WEE1	ENSG00000166483	ENSG00000166483	
ENSG00000166484	5598	MAPK7	ENSG00000166484	ENSG00000166484	
ENSG00000166501	5579	PRKCB	ENSG00000166501	ENSG00000166501	
ENSG00000166507	8509	NDST2	ENSG00000166507	ENSG00000166507	
ENSG00000166508	4176	MCM7	ENSG00000166508	ENSG00000166508	
ENSG00000166548	7084	TK2	ENSG00000166548	ENSG00000166548	
ENSG00000166562	90701	SEC11C	ENSG00000166562	ENSG00000166562	
ENSG00000166741	4837	NNMT	ENSG00000166741	ENSG00000166741	
ENSG00000166743	116285	ACSM1	ENSG00000166743	ENSG00000166743	
ENSG00000166747	164	AP1G1	ENSG00000166747	ENSG00000166747	
ENSG00000166794	5479	PPIB	ENSG00000166794	ENSG00000166794	
ENSG00000166796	3948	LDHC	ENSG00000166796	ENSG00000166796	
ENSG00000166800	160287	LDHAL6A	ENSG00000166800	ENSG00000166800	
ENSG00000166816	197257	LDHD	ENSG00000166816	ENSG00000166816	
ENSG00000166819	5346	PLIN1	ENSG00000166819	ENSG00000166819	
ENSG00000166821	8800	PEX11A	ENSG00000166821	ENSG00000166821	
ENSG00000166825	290	ANPEP	ENSG00000166825	ENSG00000166825	
ENSG00000166833	89797	NAV2	ENSG00000166833	ENSG00000166833	
ENSG00000166840	92292	GLYATL1	ENSG00000166840	ENSG00000166840	
ENSG00000166851	5347	PLK1	ENSG00000166851	ENSG00000166851	
ENSG00000166908	79837	PIP4K2C	ENSG00000166908	ENSG00000166908	
ENSG00000166948	343641	TGM6	ENSG00000166948	ENSG00000166948	
ENSG00000166986	4141	MARS	ENSG00000166986	ENSG00000166986	
ENSG00000167004	2923	PDIA3	ENSG00000167004	ENSG00000167004	
