Entry	Enzyme regulation
Q12884	ENZYME REGULATION: Gelatinase activity is inhibited by serine-protease inhibitors, such as phenylmethylsulfonyl fluoride (PMSF), 4-(2-aminoethyl)-benzenesulfonyl fluoride hydrochloride (AEBSF), 4-amidino phenylsulfonyl fluoride (APSF) and diisopropyl fluorophosphate (DFP), N-ethylmaleimide (NEM) and phenylmethylsulfonyl fluoride (PMSF). Dipeptidyl peptidase activity is inhibited by 2,2'-azino-bis(3-ethylbenzthiazoline-6-sulfonic acid), diisopropylfluorophosphate (DFP). Prolyl endopeptidase activity is inhibited by the boronic acid peptide Ac-Gly-BoroPro, Ac-Gly-Pro-chloromethyl ketone and Thr-Ser-Gly-chloromethyl ketone. {ECO:0000269|PubMed:10593948, ECO:0000269|PubMed:16410248, ECO:0000269|PubMed:16480718, ECO:0000269|PubMed:17381073, ECO:0000269|PubMed:2172980, ECO:0000269|PubMed:9065413}.
Q12887	
Q12888	
Q12889	
Q12891	
Q12893	
Q12894	
Q12899	
Q12901	
Q12904	
Q12905	
Q12906	
Q12907	
Q12908	
Q12912	
Q12913	
Q12918	
Q12923	
Q12926	
Q12929	
Q12931	
Q12933	ENZYME REGULATION: Has very low E3 ubiquitin ligase activity in the absence of sphingosine-1-phosphate. E3 ubiquitin ligase activity is strongly activated by cytoplasmic sphingosine-1-phosphate. {ECO:0000269|PubMed:20577214}.
Q12934	
Q12946	
Q12947	
Q12948	
Q12950	
Q12951	
Q12952	
Q12955	
Q12959	
Q12962	
Q12965	
Q12967	
Q12968	
Q12972	
Q12974	ENZYME REGULATION: Inhibited by sodium orthovanadate and pentamidine. {ECO:0000269|PubMed:12516958, ECO:0000269|PubMed:9018080}.
Q12979	
Q12980	
Q12981	
Q12982	
Q12983	
Q12986	
Q12988	
Q12996	
Q12999	
Q13002	
Q13003	
Q13007	
Q13009	
Q13011	
Q13015	
Q13017	
Q13018	
Q13021	
Q13023	
Q13029	
Q13033	
Q13042	
Q13043	ENZYME REGULATION: Inhibited by the C-terminal non-catalytic region. Activated by caspase-cleavage. Full activation also requires homodimerization and autophosphorylation of Thr-183. Activated by RASSF1 which acts by preventing its dephosphorylation. {ECO:0000269|PubMed:15109305, ECO:0000269|PubMed:21199877, ECO:0000269|PubMed:8702870}.
Q13045	
Q13046	
Q13049	
Q13057	
Q13061	
Q13064	
Q13065	
Q13066	
Q13068	
Q13069	
Q13070	
Q13072	
Q13075	
Q13077	
Q13084	
Q13085	ENZYME REGULATION: By phosphorylation (By similarity). Activity is increased by oligomerization. Citrate and MID1IP1 promote oligomerization. {ECO:0000250, ECO:0000269|PubMed:20952656}.
Q13087	
Q13093	
Q13094	
Q13098	
Q13099	
Q13103	
Q13105	
Q13106	
Q13107	
Q13111	
Q13112	
Q13113	
Q13114	
Q13115	
Q13117	
Q13118	
Q13123	
Q13126	ENZYME REGULATION: Inhibited by 5'-methylthiotubercin and 5'-chloroformycin.
Q13127	
Q13129	
Q13131	ENZYME REGULATION: Activated by phosphorylation on Thr-183. Binding of AMP to non-catalytic gamma subunit (PRKAG1, PRKAG2 or PRKAG3) results in allosteric activation, inducing phosphorylation on Thr-183. AMP-binding to gamma subunit also sustains activity by preventing dephosphorylation of Thr-183. ADP also stimulates Thr-183 phosphorylation, without stimulating already phosphorylated AMPK. ATP promotes dephosphorylation of Thr-183, rendering the enzyme inactive. Under physiological conditions AMPK mainly exists in its inactive form in complex with ATP, which is much more abundant than AMP. AMPK is activated by antihyperglycemic drug metformin, a drug prescribed to patients with type 2 diabetes: in vivo, metformin seems to mainly inhibit liver gluconeogenesis. However, metformin can be used to activate AMPK in muscle and other cells in culture or ex vivo (PubMed:11602624). Selectively inhibited by compound C (6-[4-(2-Piperidin-1-yl-ethoxy)-phenyl)]-3-pyridin-4-yl-pyyrazolo[1,5-a] pyrimidine. Activated by resveratrol, a natural polyphenol present in red wine, and S17834, a synthetic polyphenol. {ECO:0000269|PubMed:11602624, ECO:0000269|PubMed:14976552, ECO:0000269|PubMed:15980064, ECO:0000269|PubMed:16054095, ECO:0000269|PubMed:21680840}.
Q13133	
Q13136	
Q13137	
Q13144	
Q13145	
Q13148	
Q13151	
Q13153	ENZYME REGULATION: Phosphorylation of Thr-84 by OXSR1 inhibits activation (By similarity). Activated by binding small G proteins. Binding of GTP-bound CDC42 or RAC1 to the autoregulatory region releases monomers from the autoinhibited dimer, and enables activation by phosphorylation of Thr-423. {ECO:0000250|UniProtKB:P35465, ECO:0000269|PubMed:10995762, ECO:0000269|PubMed:11804587, ECO:0000269|PubMed:15893667, ECO:0000269|PubMed:9032240}.
Q13155	
Q13156	
Q13158	
Q13162	
Q13163	
Q13164	ENZYME REGULATION: Activated by tyrosine and threonine phosphorylation (By similarity). Activated in response to hyperosmolarity, hydrogen peroxide, and epidermal growth factor (EGF). {ECO:0000250, ECO:0000269|PubMed:9384584, ECO:0000269|PubMed:9790194}.
Q13166	
Q13177	ENZYME REGULATION: Activated by binding small G proteins. Binding of GTP-bound CDC42 or RAC1 to the autoregulatory region releases monomers from the autoinhibited dimer, enables phosphorylation of Thr-402 and allows the kinase domain to adopt an active structure (By similarity). Following caspase cleavage, autophosphorylated PAK-2p34 is constitutively active. {ECO:0000250}.
Q13183	
Q13185	
Q13188	ENZYME REGULATION: Inhibited by the C-terminal non-catalytic region. Activated by caspase-cleavage. Full activation also requires homodimerization and autophosphorylation of Thr-180, which are inhibited by the proto-oncogene product RAF1. Activated by RASSF1 which acts by preventing its dephosphorylation. {ECO:0000269|PubMed:15618521, ECO:0000269|PubMed:21199877}.
Q13190	
Q13191	
Q13200	
Q13201	
Q13202	
Q13203	
Q13206	
Q13207	
Q13214	
Q13216	
Q13217	
Q13219	ENZYME REGULATION: Inhibited by complexation with the proform of PRG2. {ECO:0000269|PubMed:10913121}.
Q13224	
Q13227	
Q13228	
Q13231	
Q13232	
Q13233	ENZYME REGULATION: Activated by autophosphorylation on Thr-1400 and Thr-1412 following oligomerization.
Q13237	ENZYME REGULATION: Binding of cGMP results in enzyme activation. {ECO:0000269|PubMed:26769964}.
Q13239	
Q13241	
Q13242	
Q13243	
Q13247	
Q13253	
Q13255	ENZYME REGULATION: Signaling is inhibited by the antagonist LY341495. The LY341495 binding site partially overlaps with the glutamate binding site. Signaling is also inhibited by synthetic allosteric regulators, such as FITM (4-fluoro-N-(4-(6-(isopropylamino)pyrimidin-4-yl)thiazol-2-yl)-N-methylbenzamide) that bind in a pocket between the transmembrane helices. {ECO:0000269|PubMed:24603153}.
Q13257	
Q13258	
Q13261	
Q13263	
Q13268	
Q13275	
Q13277	
Q13278	
Q13283	
Q13285	
Q13286	
Q13287	
Q13291	
Q13296	
Q13303	
Q13304	
Q13308	
Q13309	
Q13310	
Q13315	ENZYME REGULATION: Inhibited by wortmannin. {ECO:0000269|PubMed:9766667}.
Q13316	
Q13319	
Q13322	ENZYME REGULATION: Phosphorylation by mTORC1 stabilizes and activates GRB10 constituting a feedback pathway by which mTORC1 inhibits INSR-dependent signaling. {ECO:0000269|PubMed:21659604}.
Q13323	
Q13324	
Q13325	
Q13326	
Q13330	
Q13332	
Q13336	
Q13342	
Q13347	
Q13349	
Q13351	
Q13352	
Q13356	
Q13360	
Q13361	
Q13362	
Q13363	
Q13367	
Q13368	
Q13370	ENZYME REGULATION: Inhibited by cGMP.
Q13371	
Q13387	
Q13393	ENZYME REGULATION: Stimulated by phosphatidylinositol 4,5-bisphosphate and phosphatidylinositol 3,4,5-trisphosphate, activated by the phosphokinase C-alpha, by the ADP-ribosylation factor-1 (ARF-1), and to a lesser extent by GTP-binding proteins: RHO A, RAC-1 and CDC42. Inhibited by oleate.
Q13394	
Q13395	
Q13398	
Q13401	
Q13402	ENZYME REGULATION: ATP hydrolysis is inhibited by Mg(2+), already at a concentration of 0.4 mM. {ECO:0000269|PubMed:21687988}.
Q13404	
Q13405	
Q13409	
Q13410	
Q13415	
Q13416	
Q13418	ENZYME REGULATION: Stimulated rapidly but transiently by both cell fibronectin interactions, as well as by insulin, in a PI3-K-dependent manner, likely via the binding of PtdIns(3,4,5)P3 with a PH-like domain of ILK. The protein kinase activity is stimulated by LIMD2 (PubMed:24590809). {ECO:0000269|PubMed:24590809}.
Q13421	
Q13422	
Q13423	
Q13424	
Q13425	
Q13426	
Q13427	ENZYME REGULATION: Cyclosporin A (CsA)-sensitive.
Q13428	
Q13432	
Q13433	
Q13434	
Q13435	
Q13438	
Q13439	
Q13442	
Q13443	ENZYME REGULATION: Synthesized as an inactive form which is proteolytically cleaved to generate an active enzyme. Processing at the upstream site is particularly important for activation of the proenzyme, whereas processing at the boundary between the pro-domain and the catalytic domain does not appear to be essential. Inhibited by hydroxamic acid-based inhibitors. {ECO:0000250|UniProtKB:Q61072}.
Q13444	ENZYME REGULATION: Inhibited by hydroxamate-type metalloproteinase inhibitors such as marimastat. Inhibited by metalloproteinase inhibitor 2 (TIMP-2) and TIMP-3 at nanomolar concentrations. Not significantly inhibited by TIMP-1 at concentrations of up to 100 nM. Not activated by PMA or ionomycin. {ECO:0000269|PubMed:19207106}.
Q13445	
Q13449	
Q13451	ENZYME REGULATION: Inhibited by FK506 but not cyclosporin.
Q13454	
Q13459	
Q13461	
Q13464	ENZYME REGULATION: Activated by RHOA binding. Inhibited by Y-27632.
Q13467	
Q13469	
Q13470	
Q13472	
Q13474	
Q13477	
Q13478	
Q13480	
Q13485	
Q13487	
Q13488	
Q13489	ENZYME REGULATION: USP19 regulates the stability of BIRC3/c-IAP2 by preventing its ubiquitination. {ECO:0000269|PubMed:21849505}.
Q13490	ENZYME REGULATION: The CARD domain inhibits the activation of E3 ubiquitin ligase activity by preventing RING domain dimerization and E2 ubiquitin donor binding and activation. The CARD domain-mediated autoinhibition of the E3 ubiquitin-protein ligase activity suppresses cell proliferation and migration. USP19 regulates the stability of BIRC2/c-IAP1 by preventing its ubiquitination. {ECO:0000269|PubMed:21549626, ECO:0000269|PubMed:21849505}.
Q13491	
Q13492	
Q13495	
Q13496	ENZYME REGULATION: Allosterically activated by phosphatidylinositol 5-phosphate (PI5P). {ECO:0000269|PubMed:12646134}.
Q13501	
Q13503	
Q13505	
Q13506	
Q13507	
Q13508	
Q13509	
Q13510	
Q13515	
Q13516	
Q13519	
Q13520	
Q13522	
Q13523	
Q13526	
Q13530	
Q13535	ENZYME REGULATION: Serine/threonine-protein kinase activity is directly stimulated by TOPBP1 (PubMed:16530042). ATR kinase activity is also directly activated by ETAA1, independently of TOPBP1 (PubMed:27723720, PubMed:27723717). Activated by DNA and inhibited by BCR-ABL oncogene (PubMed:10597277). Slightly activated by ATRIP (PubMed:14729973). Inhibited by caffeine, wortmannin and LY294002 (PubMed:9766667). {ECO:0000269|PubMed:10597277, ECO:0000269|PubMed:14729973, ECO:0000269|PubMed:16530042, ECO:0000269|PubMed:27723717, ECO:0000269|PubMed:27723720, ECO:0000269|PubMed:9766667}.
Q13536	
Q13541	
Q13542	
Q13546	ENZYME REGULATION: Inhibited by necrostatins, including necrostatin-1, necrostatin-3 and necrostatin-4. {ECO:0000269|PubMed:23473668}.
Q13547	
Q13554	ENZYME REGULATION: Activated by Ca(2+)/calmodulin. Binding of calmodulin results in conformational change that relieves intrasteric autoinhibition and allows autophosphorylation of Thr-287 which turns the kinase in a constitutively active form and confers to the kinase a Ca(2+)-independent activity. {ECO:0000269|PubMed:14722083}.
Q13555	ENZYME REGULATION: Activated by Ca(2+)/calmodulin. Binding of calmodulin results in conformational change that relieves intrasteric autoinhibition and allows autophosphorylation of Thr-287 which turns the kinase in a constitutively active form and confers to the kinase a Ca(2+)-independent activity. {ECO:0000269|PubMed:14722083}.
Q13557	ENZYME REGULATION: Activated by Ca(2+)/calmodulin. Binding of calmodulin results in conformational change that relieves intrasteric autoinhibition and allows autophosphorylation of Thr-287 which turns the kinase in a constitutively active form and confers to the kinase a Ca(2+)-independent activity. {ECO:0000269|PubMed:14722083}.
Q13561	
Q13562	
Q13563	ENZYME REGULATION: Channnel activity is regulated by phosphorylation (PubMed:16551655, PubMed:20881056, PubMed:26269590). Channnel activity is regulated by intracellular Ca(2+) (PubMed:11854751). {ECO:0000269|PubMed:11854751, ECO:0000269|PubMed:16551655, ECO:0000269|PubMed:20881056, ECO:0000269|PubMed:26269590}.
Q13564	ENZYME REGULATION: Binding of TP53BP2 to the regulatory subunit NAE1 decreases neddylation activity.
Q13568	
Q13569	
Q13571	
Q13572	
Q13573	
Q13574	
Q13576	
Q13585	
Q13586	
Q13588	
Q13591	
Q13595	
Q13596	
Q13601	
Q13606	
Q13607	
Q13608	
Q13609	ENZYME REGULATION: Inhibited by zinc. {ECO:0000250|UniProtKB:O89107}.
Q13610	
Q13613	
Q13614	ENZYME REGULATION: Interaction with SBF1 increases phosphatase activity. {ECO:0000269|PubMed:12668758}.
Q13615	
Q13616	
Q13617	
Q13618	
Q13619	
Q13620	
Q13621	ENZYME REGULATION: Activated by WNK3. {ECO:0000269|PubMed:21613606}.
Q13625	
Q13627	ENZYME REGULATION: Inhibited by RANBP9 (PubMed:14500717). Inhibited by harmine, leucettamine B and leucettine L41 (PubMed:22998443). {ECO:0000269|PubMed:14500717, ECO:0000269|PubMed:22998443}.
Q13630	
Q13634	
Q13635	
Q13636	
Q13637	ENZYME REGULATION: Regulated by a guanine nucleotide-exchange factor (GEF) and a GTPase-activating protein (GAP) and alternates between an inactive GDP-bound and an active GTP-bound form. The BLOC-3 complex composed of HPS1 and HPS4 acts as its GEF, promotes the exchange of GDP to GTP, converting it from an inactive GDP-bound form into an active GTP-bound form (By similarity). SGSM2 acts as its GAP and inactivates it by stimulating its GTPase activity (PubMed:21269460). {ECO:0000250|UniProtKB:Q9CZE3}.
Q13639	
Q13641	
Q13642	
Q13643	
Q13651	
Q13670	
Q13671	
Q13683	
Q13685	
Q13686	
Q13698	ENZYME REGULATION: Channel activity is blocked by dihydropyridines (DHP), phenylalkylamines, benzothiazepines, and by omega-agatoxin-IIIA (omega-Aga-IIIA). It is however insensitive to omega-conotoxin-GVIA (omega-CTx-GVIA) and omega-agatoxin-IVA (omega-Aga-IVA). {ECO:0000250|UniProtKB:P07293}.
Q13702	
Q13705	
Q13724	
Q13733	ENZYME REGULATION: Specifically inhibited by an endogenous cardiac glycoside, ouabain. {ECO:0000269|PubMed:16175638}.
Q13740	
Q13748	
Q13751	
Q13753	
Q13761	
Q13765	
Q13769	
Q13772	
Q13790	
Q13794	
Q13795	
Q13796	
Q13797	
Q13813	
Q13822	ENZYME REGULATION: Inhibited by lysophosphatidic acid (LPA) and sphingosine-1-phosphate (S1P). Inhibited by EDTA and EGTA (Probable). {ECO:0000305|PubMed:15769751, ECO:0000305|PubMed:18175805, ECO:0000305|PubMed:21240271}.
Q13823	
Q13825	
Q13829	
Q13835	
Q13838	
Q13867	
Q13868	
Q13873	
Q13875	
Q13882	ENZYME REGULATION: Activated by EGF, NRG1 and IGF1. Inhibited by SOCS3 to phosphorylate STAT3. Stabilized in the inactive form by an association between the SH3 domain and the SH2-TK linker region. Interaction between Trp-184 within SH2-TK linker region and the catalytic domain appears essential for positive regulation of kinase activity. {ECO:0000269|PubMed:12121988, ECO:0000269|PubMed:15870689, ECO:0000269|PubMed:15961400, ECO:0000269|PubMed:16568091, ECO:0000269|PubMed:17822667}.
Q13884	
Q13885	
Q13886	
Q13887	
Q13888	
Q13889	
Q13895	
Q13901	
Q13905	
Q13907	
Q13936	
Q13938	
Q13939	
Q13946	ENZYME REGULATION: Insensitive to all selective PDE inhibitors.
Q13948	
Q13950	
Q13951	
Q13952	
Q13956	
Q13972	
Q13976	ENZYME REGULATION: In the absence of cGMP, PRKG1 activity is suppressed by autoinhibitory contacts.
Q14002	
Q14003	
Q14004	
Q14005	
Q14008	
Q14011	
Q14012	ENZYME REGULATION: Activated by Ca(2+)/calmodulin. Binding of calmodulin results in conformational change that relieves intrasteric autoinhibition and allows phosphorylation of Thr-177 within the activation loop by CaMKK1 or CaMKK2. Phosphorylation of Thr-177 results in several fold increase in total activity. Unlike CaMK4, is unable to exhibit autonomous activity after Ca(2+)/calmodulin activation. {ECO:0000269|PubMed:23028635, ECO:0000269|PubMed:7641687}.
Q14019	
Q14028	
Q14031	
Q14032	
Q14050	
Q14055	
Q14061	
Q14088	
Q14093	
Q14094	
Q14103	
Q14106	
Q14108	
Q14112	
Q14114	
Q14116	
Q14117	
Q14118	
Q14119	
Q14123	ENZYME REGULATION: Type I PDE are activated by the binding of calmodulin in the presence of Ca(2+).
Q14126	
Q14129	
Q14134	
Q14135	
Q14137	
Q14139	
Q14140	
Q14141	
Q14142	
Q14145	ENZYME REGULATION: Ubiquitination and subsequent degradation of PGAM5 is inhibited by oxidative stress and sulforaphane. Sulforaphane also inhibits ubiquitination of NFE2L2/NRF2. {ECO:0000269|PubMed:15983046, ECO:0000269|PubMed:17046835}.
Q14146	
Q14147	
Q14149	
Q14151	
Q14152	
Q14153	
Q14154	
Q14155	
Q14156	
Q14157	
Q14159	
Q14160	
Q14161	
Q14162	
Q14164	
Q14165	
Q14166	
Q14168	
Q14181	
Q14183	
Q14184	
Q14185	
Q14186	
Q14188	
Q14190	
Q14191	
Q14192	
Q14194	
Q14195	
Q14197	
Q14201	
Q14202	
Q14203	
Q14204	
Q14206	
Q14207	
Q14209	
Q14210	
Q14213	
Q14232	
Q14236	
Q14240	
Q14241	
Q14242	
Q14244	
Q14246	
Q14247	
Q14249	
Q14254	
Q14257	
Q14258	
Q14264	
Q14289	ENZYME REGULATION: Activated in response to stimuli that lead to increased intracellular Ca(2+) levels; this activation is indirect and may be mediated by calcium-mediated production of reactive oxygen species (ROS). Activated by autophosphorylation at Tyr-402; this creates a binding site for SRC family kinases and leads to phosphorylation at additional tyrosine residues. Phosphorylation at Tyr-402, Tyr-579 and Tyr-580 is required for optimal kinase activity. Inhibited by PF-562,271, BIRB796, PF-4618433 and by PF-431396, PF-2318841 and their derivatives. Inhibited by sulfoximine-substituted trifluoromethylpyrimidines. Inhibited by 4-amino and 5-aryl substituted pyridinone compounds. {ECO:0000269|PubMed:18339875, ECO:0000269|PubMed:18951788, ECO:0000269|PubMed:19428251, ECO:0000269|PubMed:19648005}.
Q14296	
Q14314	
Q14315	
Q14318	
Q14320	
Q14324	
Q14330	
Q14331	
Q14332	
Q14344	
Q14353	
Q14376	
Q14390	
Q14392	
Q14393	
Q14397	
Q14406	
Q14409	
Q14410	
Q14416	
Q14432	ENZYME REGULATION: Inhibited by cGMP.
Q14435	
Q14439	
Q14442	
Q14444	
Q14449	
Q14451	
Q14457	
Q14469	
Q14493	
Q14494	
Q14498	
Q14500	
Q14507	
Q14508	
Q14511	
Q14512	
Q14515	
Q14517	
Q14520	
Q14524	
Q14525	
Q14526	
Q14527	
Q14532	
Q14533	
Q14534	
Q14541	
Q14542	
Q14549	
Q14554	
Q14558	
Q14562	
Q14563	
Q14565	
Q14566	
Q14568	
Q14571	
Q14573	
Q14574	
Q14576	
Q14582	
Q14584	
Q14585	
Q14586	
Q14587	
Q14588	
Q14590	
Q14592	
Q14593	
Q14596	
Q14602	
Q14623	
Q14624	
Q14626	
Q14627	
Q14641	
Q14642	
Q14643	
Q14644	
Q14651	
Q14653	ENZYME REGULATION: In the absence of viral infection, maintained as a monomer in an autoinhibited state and phosphorylation disrupts this autoinhibition leading to the liberation of the DNA-binding and dimerization activities and its nuclear localization where it can activate type I IFN and ISG genes.
Q14654	
Q14656	
Q14657	
Q14667	
Q14669	
Q14671	
Q14674	ENZYME REGULATION: Regulated by at least two independent mechanisms. First, it is inactivated via its interaction with securin/PTTG1, which probably covers its active site. The association with PTTG1 is not only inhibitory, since PTTG1 is also required for activating it, the enzyme being inactive in cells in which PTTG1 is absent. PTTG1 degradation at anaphase, liberates it and triggers RAD21 cleavage. Second, phosphorylation at Ser-1126 inactivates it. The complete phosphorylation during mitosis, is removed when cells undergo anaphase. Activation of the enzyme at the metaphase-anaphase transition probably requires the removal of both securin and inhibitory phosphate. {ECO:0000269|PubMed:11747808, ECO:0000269|PubMed:12194817, ECO:0000269|PubMed:12297314}.
Q14676	
Q14677	
Q14678	
Q14679	
Q14680	ENZYME REGULATION: Activated by autophosphorylation of the T-loop at Thr-167 and Ser-171: in contrast to other members of the SNF1 subfamily, phosphorylation at Thr-167 is not mediated by STK11/LKB1 but via autophosphorylation instead. Inhibited by calcium-binding. Kinase activity is also regulated by reducing agents: dithiothreitol (DTT) or reduced glutathione are required for kinase activity in vitro; such dependence is however not due to the presence of disulfide bonds. {ECO:0000269|PubMed:16216881}.
Q14681	
Q14683	
Q14684	
Q14686	
Q14687	
